Inzektor Orb	3
Inzektor Picofalena	3
Inzektor Sword - Zektkaliber	3
Ipiria	3
Iris, the Earth Mother	3
Iron Blacksmith Kotetsu	3
Iron Cage	3
Iron Call	3
Iron Chain Blaster	3
Iron Chain Coil	3
Iron Chain Dragon	3
Iron Chain Repairman	3
Iron Chain Snake	3
Iron Core Armor	3
Iron Core Immediate Disposal	3
Iron Core Luster	3
Iron Core of Koa'ki Meiru	3
Iron Core Specimen Lab	3
Iron Dragon Tiamaton	3
Iron Draw	3
Iron Hans	3
Iron Knight	3
Iron Knight of Revolution	3
Ironhammer the Giant	3
Island Turtle	3
Isolde, Belle of the Underworld	3
Isolde, Two Tales of the Noble Knights	3
It's a Toon World!	3
It's Jinzo!	3
It's My Lucky Day!	3
It's No Monster, It's a God!	3
Ivy Shackles	3
Ivy Token	3
Ixeep, Omen of the Ghoti	3
Izanagi	3
Izanami	3
Jabbing Panda	3
Jack Wyvern	3
Jack's Knight	3
Jack-In-The-Hand	3
Jack-o-Bolan	3
Jackpot 7	3
Jade Insect Whistle	3
Jade Knight	3
Jain, Lightsworn Paladin	3
Jain, Twilightsworn General	3
Jam Breeding Machine	3
Jam Defender	3
Jar of Avarice	3
Jar of Generosity	3
Jar of Greed	3
Jar Robber	3
Jar Turtle	3
Javelin Beetle	3
Javelin Beetle Pact	3
Jawsman	3
Jelly Cannon	3
Jellyfish	3
Jenis, Lightsworn Mender	3
Jerry Beans Man	3
Jester Confit	3
Jester Lord	3
Jet Synchron	1
Jet Warrior	3
Jetroid	3
Jewels of the Valiant	3
Jiaotu, Darkness of the Yang Zing	3
Jigabyte	3
Jigen Bakudan	3
Jinzo	3
Jinzo #7	3
Jinzo - Jector	3
Jinzo - Layered	3
Jinzo - Lord	3
Jinzo - Returner	3
Jinzo the Machine Menace	3
Jio the Stacked Ninja	3
Jirai Gumo	3
Jizukiru, the Star Destroying Kaiju	3
Job-Change Mirror	3
Joker's Knight	3
Joker's Straight	3
Joker's Wild	3
Jolt Counter	3
Jormungandr, Generaider Boss of Eternity	3
Jormungardr the Nordic Serpent	3
Joruri-P.U.N.K. Dangerous Gabu	3
Joruri-P.U.N.K. Madame Spider	3
Joruri-P.U.N.K. Nashiwari Surprise	3
Jowgen the Spiritualist	3
Jowls of Dark Demise	3
Joyous Melffys	3
Judge Man	3
Judge of the Ice Barrier	3
Judgment Dragon	3
Judgment of Anubis	3
Judgment of the Branded	3
Judgment of the Desert	3
Judgment of the Pharaoh	3
Judgment of Thunder	3
Judgment, the Dragon of Heaven	3
Jumbo Drill	3
Junk Anchor	3
Junk Archer	3
Junk Barrage	3
Junk Berserker	3
Junk Blader	3
Junk Box	3
Junk Breaker	3
Junk Changer	3
Junk Collector	3
Junk Connector	3
Junk Converter	3
Junk Defender	3
Junk Destroyer	3
Junk Forward	3
Junk Gardna	3
Junk Giant	3
Junk Puppet	3
Junk Servant	3
Junk Sleep	3
Junk Speeder	3
Junk Synchron	3
Junk Warrior	3
Junkuriboh	3
Juragedo	3
Jurassic Impact	3
Jurassic World	3
Jurrac Aeolo	3
Jurrac Brachis	3
Jurrac Dino	3
Jurrac Gallim	3
Jurrac Giganoto	3
Jurrac Guaiba	3
Jurrac Herra	3
Jurrac Iguanon	3
Jurrac Impact	3
Jurrac Meteor	3
Jurrac Monoloph	3
Jurrac Protops	3
Jurrac Ptera	3
Jurrac Spinos	3
Jurrac Stauriko	3
Jurrac Titano	3
Jurrac Token	3
Jurrac Tyrannus	3
Jurrac Velo	3
Jurrac Velphito	3
Just Desserts	3
Justi-Break	3
Justice Bringer	3
Justice of Prophecy	3
Jutte Fighter	3
KA-2 Des Scissors	3
Kabazauls	3
Kabuki Dragon	3
Kachi Kochi Dragon	3
Kagemucha Knight	3
Kagemusha of the Blue Flame	3
Kagemusha of the Six Samurai	3
Kagemusha Raccoon Token	3
Kageningen	3
Kagero the Cannon Ninja	3
Kagetokage	3
Kahkki, Guerilla of Dark World	3
Kahyoreigetsu	3
Kai-Den Kendo Spirit	3
Kaibaman	3
Kaiju Capture Mission	3
Kaiki the Unity Star	3
Kairyu-Shin	3
Kairyu-Shin's Dark Reef	3
Kaiser Colosseum	0
Kaiser Dragon	3
Kaiser Glider	3
Kaiser Glider - Golden Burst	3
Kaiser Sea Horse	3
Kaiser Sea Snake	3
Kaiser Vorse Raider	3
Kaiza the Hidden Star	3
Kalantosa, Mystical Beast of the Forest	3
Kamakiriman	3
Kaminari Attack	3
Kaminote Blow	3
Kamion, the Timelord	3
Kamionwizard	3
Kamui, Hope of Gusto	3
Kanan the Swordmistress	3
Kangaroo Champ	3
Kanikabuto	3
Kanzashi the Rikka Queen	3
Kappa Avenger	3
Karakuri Anatomy	3
Karakuri Barrel mdl 96 "Shinkuro"	3
Karakuri Bonze mdl 9763 "Kunamzan"	3
Karakuri Bushi mdl 6318 "Muzanichiha"	3
Karakuri Cash Cache	3
Karakuri Cash Inn	3
Karakuri Cash Shed	3
Karakuri Gama mdl 4624 "Shirokunishi"	3
Karakuri Gama Oil	3
Karakuri Gold Dust	3
Karakuri Klock	3
Karakuri Komachi mdl 224 "Ninishi"	3
Karakuri Merchant mdl 177 "Inashichi"	3
Karakuri Muso mdl 818 "Haipa"	3
Karakuri Ninja mdl 339 "Sazank"	3
Karakuri Ninja mdl 7749 "Nanashick"	3
Karakuri Ninja mdl 919 "Kuick"	3
Karakuri Shogun mdl 00 "Burei"	3
Karakuri Showdown Castle	3
Karakuri Soldier mdl 236 "Nisamu"	3
Karakuri Spider	3
Karakuri Steel Shogun mdl 00X "Bureido"	3
Karakuri Strategist mdl 248 "Nishipachi"	3
Karakuri Super Shogun mdl 00N "Bureibu"	3
Karakuri Trick House	3
Karakuri Watchdog mdl 313 "Saizan"	3
Karate Man	3
Karbonala Warrior	3
Karma Cut	3
Karma of the Destruction Swordsman	3
Kasha	3
Kashtira Arise-Heart	3
Kashtira Big Bang	3
Kashtira Birth	3
Kashtira Fenrir	3
Kashtira Ogre	3
Kashtira Overlap	3
Kashtira Papiyas	3
Kashtira Preparations	3
Kashtira Riseheart	3
Kashtira Shangri-Ira	3
Kashtira Unicorn	3
Kattapillar	3
Kayenn, the Master Magma Blacksmith	3
Kazejin	3
Keeper of Dragon Magic	3
Keeper of the Shrine	3
Kelbek	3
Kelbek the Ancient Vanguard	3
Keldo	3
Keldo the Sacred Protector	3
Keurse, the Ogdoadic Light	3
Key Mace	3
Key Mace #2	3
Key Man the Key Warrior	3
Key Mouse	3
Kickfire	3
Kid Guard	3
Kidmodo Dragon	3
Kikinagashi Fucho	3
Killer Needle	3
King Beast Barbaros	3
King Dragun	3
King Fog	3
King of Destruction - Xexex	3
King of the Beasts	3
King of the Feral Imps	3
King of the Skull Servants	3
King of the Swamp	3
King of Yamimakai	3
King Pyron	3
King Scarlet	3
King Tiger Wanghu	3
King's Consonance	3
King's Knight	3
King's Synchro	3
Kingyo Sukui	3
Kinka-byo	3
Kiryu	3
Kiseitai	3
Kishido Spirit	3
Kitchen Dragonmaid	3
Kittytail, Mystical Beast of the Forest	3
Kiwi Magician Girl	3
Knight Day Grepher	3
Knight of Armor Dragon	3
Knight of Legend	3
Knight of the Red Lotus	3
Knight's Title	3
Knightmare Cerberus	3
Knightmare Corruptor Iblee	3
Knightmare Goblin	0
Knightmare Gryphon	3
Knightmare Incarnation Idlee	3
Knightmare Mermaid	0
Knightmare Phoenix	3
Knightmare Unicorn	3
Koa'ki Meiru Beetle	3
Koa'ki Meiru Bergzak	3
Koa'ki Meiru Boulder	3
Koa'ki Meiru Crusader	3
Koa'ki Meiru Doom	3
Koa'ki Meiru Drago	3
Koa'ki Meiru Ghoulungulate	3
Koa'ki Meiru Gravirose	3
Koa'ki Meiru Guardian	3
Koa'ki Meiru Hydro Barrier	3
Koa'ki Meiru Ice	3
Koa'ki Meiru Initialize!	3
Koa'ki Meiru Maximus	3
Koa'ki Meiru Overload	3
Koa'ki Meiru Powerhand	3
Koa'ki Meiru Prototype	3
Koa'ki Meiru Rooklord	3
Koa'ki Meiru Sandman	3
Koa'ki Meiru Sea Panther	3
Koa'ki Meiru Shield	3
Koa'ki Meiru Speeder	3
Koa'ki Meiru Supplier	3
Koa'ki Meiru Token	3
Koa'ki Meiru Tornado	3
Koa'ki Meiru Urnight	3
Koa'ki Meiru Valafar	3
Koa'ki Meiru Wall	3
Koa'ki Meiru War Arms	3
Koa'ki Ring	3
Koalo-Koala	3
Koitsu	3
Kojikocy	3
Konohanasakuya	3
Korogashi	3
Kotodama	3
Koumori Dragon	3
Kozaky	3
Kozaky's Self-Destruct Button	3
Kozmo Dark Destroyer	3
Kozmo Dark Eclipser	3
Kozmo Dark Planet	3
Kozmo Delta Shuttle	3
Kozmo DOG Fighter	3
Kozmo Farmgirl	3
Kozmo Forerunner	3
Kozmo Goodwitch	3
Kozmo Landwalker	3
Kozmo Lightsword	3
Kozmo Scaredy Lion	3
Kozmo Sliprider	3
Kozmo Soartroopers	3
Kozmo Strawman	3
Kozmo Tincan	3
Kozmojo	3
Kozmoll Dark Lady	3
Kozmoll Wickedwitch	3
Kozmotown	3
Kozmourning	3
Krawler Axon	3
Krawler Dendrite	3
Krawler Glial	3
Krawler Ranvier	3
Krawler Receptor	3
Krawler Soma	3
Krawler Spine	3
Krebons	3
Krokodilus	3
Krystal Avatar	3
Krystal Dragon	3
Kryuel	3
Kujakujaku	3
Kuji-Kiri Curse	3
Kumongous, the Sticky String Kaiju	3
Kumootoko	3
Kunai with Chain	3
Kunoichi	3
Kurama	3
Kuraz the Light Monarch	3
Kuribabylon	3
Kuribah	3
Kuribandit	3
Kuribee	3
Kuribeh	3
Kuriboh	3
Kuriboh Token	3
Kuribohrn	3
Kuribon	3
Kuriboo	3
Kurikara Divincarnate	3
Kuriphoton	3
Kurivolt	3
Kuro-Obi Karate Spirit	3
Kuwagata α	3
Kwagar Hercules	3
Kycoo the Ghost Destroyer	3
Kyoutou Waterfront	3
La Jinn the Mystical Genie of the Lamp	3
Labradorite Dragon	3
Labrynth Archfiend	3
Labrynth Barrage	3
Labrynth Chandraglier	3
Labrynth Cooclock	3
Labrynth Labyrinth	3
Labrynth Set-Up	3
Labrynth Stovie Torbie	3
Labyrinth of Nightmare	3
Labyrinth Tank	3
Labyrinth Wall	3
Lady Assailant of Flames	3
Lady Debug	3
Lady Labrynth of the Silver Castle	3
Lady Ninja Yae	3
Lady of D.	3
Lady of Faith	3
Lady of the Lake	3
Lady Panther	3
Laevateinn, Generaider Boss of Shadows	3
Lair of Darkness	3
Lair Wire	3
LaLa Li-oon	3
Lamb Token	3
Lamia	3
LaMoon	3
Lancephorhynchus	3
Lancer Archfiend	3
Lancer Dragonute	3
Lancer Lindwurm	3
Land of the Ojamas (Skill Card)	3
Landoise's Luminous Moss	3
Landrobe the Rock Vassal	3
LANphorhynchus	3
Lantern Shark	3
Lappis Dragon	3
Larvae Moth	3
Larvas	3
Laser Cannon Armor	3
Laser Qlip	3
LaSolfachord Angelia	3
Last Chapter of the Noble Knights	3
Last Counter	3
Last Day of Witch	3
Last Gamble	3
Last Hope Numbers	3
Last Hope of Nephthys	3
Last Minute Cancel	3
Last Resort	3
Last Turn	0
Last Will	0
Latency	3
Latinum, Exarch of Dark World	3
Laughing Flower	3
Laughing Puffin	3
Launcher Commander	3
Launcher Spider	3
Laundry Dragonmaid	3
Laundry Trap	3
Lava Battleguard	3
Lava Dragon	3
Lava Golem	3
Laval Archer	3
Laval Blaster	3
Laval Burner	3
Laval Cannon	3
Laval Coatl	3
Laval Dual Slasher	3
Laval Forest Sprite	3
Laval Judgment Lord	3
Laval Lakeside Lady	3
Laval Lancelord	3
Laval Magma Cannoneer	3
Laval Miller	3
Laval Phlogis	3
Laval Stennon	3
Laval the Greater	3
Laval Token	3
Laval Volcano Handmaiden	3
Laval Warrior	3
Lavalval Chain	0
Lavalval Dragon	3
Lavalval Dragun	3
Lavalval Exlord	3
Lavalval Ignis	3
Lavalval Salamander	3
Law of the Cosmos	3
Layard the Liberator	3
Lazion, the Timelord	3
Leafplace Plaice	3
Lector Pendulum, the Dracoverlord	3
Ledger of Legerdemain	3
Lee the World Chalice Fairy	3
Leeching the Light	3
Left Arm of the Forbidden One	1
Left Arm Offering	3
Left Leg of the Forbidden One	1
Left-Hand Shark	3
Lefty Driver	3
Legacy Hunter	3
Legacy of a HERO	3
Legacy of the Duelist	3
Legacy of Yata-Garasu	3
Legend of Heart	3
Legendary Atlantean Tridon	3
Legendary Black Belt	3
Legendary Ebon Steed	3
Legendary Fiend	3
Legendary Flame Lord	3
Legendary Jujitsu Master	3
Legendary Knight Critias	3
Legendary Knight Hermos	3
Legendary Knight Timaeus	3
Legendary Maju Garzett	3
Legendary Secret of the Six Samurai	3
Legendary Six Samurai - Enishi	3
Legendary Six Samurai - Kageki	3
Legendary Six Samurai - Kizan	3
Legendary Six Samurai - Mizuho	3
Legendary Six Samurai - Shi En	3
Legendary Six Samurai - Shinai	3
Legendary Sword	3
Legendary Wind-Up Key	3
Leghul	3
Legion the Fiend Jester	3
Lekunga	3
Lekunga Token	3
Lemon Magician Girl	3
Lemuria, the Forgotten City	3
Leng Ling	3
Leo Wizard	3
Leo, the Keeper of the Sacred Tree	3
Leodrake's Mane	3
Leogun	3
Leotaur	3
Leotron	3
Leraje the God of Archery	3
Lesser Dragon	3
Lesser Fiend	3
Level Conversion Lab	3
Level Down!?	3
Level Eater	0
Level Lifter	3
Level Limit - Area A	3
Level Limit - Area B	3
Level Modulation	3
Level Resist Wall	3
Level Retuner	3
Level Tuning	3
Level Up!	3
Level Warrior	3
Levia-Dragon - Daedalus	3
Leviair the Sea Dragon	3
Lib the World Key Blademaster	3
Liberty at Last!	3
Libic, Malebranche of the Burning Abyss	3
Libromancer Agent	3
Libromancer Bonded	3
Libromancer Displaced	3
Libromancer Doombroker	3
Libromancer Fire	3
Libromancer Fireburst	3
Libromancer Firestarter	3
Libromancer First Appearance	3
Libromancer Geek Boy	3
Libromancer Intervention	3
Libromancer Magigirl	3
Libromancer Mystigirl	3
Libromancer Prevented	3
Libromancer Realized	3
Lich Lord, King of the Underworld	3
Life Absorbing Machine	3
Life Equalizer	3
Life Extreme	3
Life Shaver	3
Life Stream Dragon	3
Lifeforce Harmonizer	3
Lifeless Leaffish	3
Light and Darkness Dragon	3
Light Barrier	3
Light Bringer Lucifer	3
Light Dragon @Ignister	3
Light Effigy	3
Light End Dragon	3
Light Laser	3
Light Law Medium	3
Light of Destruction	3
Light of Intervention	3
Light of Judgment	3
Light of Redemption	3
Light of the Branded	3
Light Spiral	3
Light Wing Shield	3
Light-Imprisoning Mirror	3
Lighten the Load	3
Lightforce Sword	3
Lightning Blade	3
Lightning Chidori	3
Lightning Conger	3
Lightning Punisher	3
Lightning Rod Lord	3
Lightning Storm	3
Lightning Tricorn	3
Lightning Vortex	3
Lightning Warrior	3
Lightning, Dragon Ruler of Drafts	3
Lightpulsar Dragon	3
Lightray Daedalus	3
Lightray Diabolos	3
Lightray Gearfried	3
Lightray Grepher	3
Lightray Madoor	3
Lightray Sorcerer	3
Lightserpent	3
Lightsworn Barrier	3
Lightsworn Judgment	3
Lightsworn Sabre	3
Lightsworn Sanctuary	3
Lightwave Tuning	3
Lil-la-Rap	3
Lilith, Lady of Lament	3
Lillybot	3
Limit Code	3
Limit Impulse	3
Limit Overdrive	3
Limit Reverse	3
Limiter Overload	3
Limiter Removal	3
Lindbloom	3
Lindwurm the Hammer Dragon	3
Lineage of Destruction	3
Linear Accelerator Cannon	3
Linear Equation Cannon	3
Linguriboh	3
Link Apple	3
Link Back	3
Link Bound	3
Link Bumper	3
Link Burst	3
Link Devotee	3
Link Disciple	3
Link Hole	3
Link Infra-Flier	3
Link into the VRAINS!	3
Link Party	3
Link Restart	3
Link Spider	3
Link Streamer	3
Link Turret	3
Linkbelt Wall Dragon	3
Linkerbell	3
Linkmail Archfiend	3
Linkross	0
Linkslayer	3
Linkuriboh	3
Lion Alligator	3
Lionhearted Locomotive	3
Liquid Beast	3
Lisark	3
Litmus Doom Ritual	3
Litmus Doom Swordsman	3
Little Chimera	3
Little D	3
Little Fairy	3
Little Trooper	3
Little-Winguard	3
Live☆Twin Channel	3
Live☆Twin Home	3
Live☆Twin Ki-sikil	3
Live☆Twin Ki-sikil Frost	3
Live☆Twin Lil-la	3
Live☆Twin Lil-la Treat	3
Live☆Twin Sunny's Snitch	3
Living Fossil	3
Living Vase	3
Lizard Soldier	3
Ljosalf of the Nordic Alfar	3
Localized Tornado	3
Lock Cat	3
Lockout Gardna	3
Locomotion R-Genex	3
Loge's Flame	3
Loki, Lord of the Aesir	3
Lone Wolf	3
Lonefire Blossom	3
Longirsu, the Orcust Orchestrator	3
Looking into the Future	3
Loop of Destruction	3
Loptr, Shadow of the Generaider Bosses	3
Lord British Space Fighter	3
Lord Gaia the Fierce Knight	3
Lord of D.	3
Lord of the Heavenly Prison	3
Lord of the Lamp	3
Lord of the Red	3
Lord of Zemia	3
Lord Poison	3
Loris, Lady of Lament	3
Lose 1 Turn	3
Loss Time	3
Lost Blue Breaker	3
Lost Guardian	3
Lost Wind	3
Lost World	3
Loud Cloud the Storm Serpent	3
Love Magus - Ciela	3
Lovely Labrynth of the Silver Castle	3
Low Blow	3
Lubellion the Searing Dragon	3
Lucent, Netherlord of Dark World	3
Lucius the Shadow Vassal	3
Lucky Chance	3
Lucky Cloud	3
Lucky Iron Axe	3
Lucky Loan	3
Lucky Pied Piper	3
Lucky Punch	3
Lucky Trinket	3
Lullaby of Obedience	3
Lumenize	3
Lumina, Lightsworn Summoner	3
Lumina, Twilightsworn Shaman	3
Luminous Dragon Ritual	3
Luminous Soldier	3
Luminous Spark	3
Luna Light Perfume	3
Luna the Dark Spirit	3
Lunalight Black Sheep	3
Lunalight Blue Cat	3
Lunalight Cat Dancer	3
Lunalight Crimson Fox	3
Lunalight Emerald Bird	3
Lunalight Fusion	3
Lunalight Kaleido Chick	3
Lunalight Leo Dancer	3
Lunalight Panther Dancer	3
Lunalight Purple Butterfly	3
Lunalight Reincarnation Dance	3
Lunalight Sabre Dancer	3
Lunalight Serenade Dance	3
Lunalight Tiger	1
Lunalight White Rabbit	3
Lunalight Wolf	3
Lunalight Yellow Marten	3
Lunar Queen Elzaim	3
Luster Dragon	3
Luster Dragon #2	3
Luster Pendulum, the Dracoslayer	3
Lycanthrope	3
Lyla, Lightsworn Sorceress	3
Lyla, Twilightsworn Enchantress	3
Lyna the Light Charmer	3
Lyna the Light Charmer, Lustrous	3
Lyrilusc - Assembled Nightingale	3
Lyrilusc - Beryl Canary	3
Lyrilusc - Bird Call	3
Lyrilusc - Bird Sanctuary	3
Lyrilusc - Bird Strike	3
Lyrilusc - Celestine Wagtail	3
Lyrilusc - Cobalt Sparrow	3
Lyrilusc - Ensemblue Robin	3
Lyrilusc - Independent Nightingale	3
Lyrilusc - Phantom Feathers	3
Lyrilusc - Promenade Thrush	3
Lyrilusc - Recital Starling	2
Lyrilusc - Sapphire Swallow	3
Lyrilusc - Turquoise Warbler	3
M-Warrior #1	3
M-Warrior #2	3
M-X-Saber Invoker	0
Ma'at	3
Mabarrel	3
Machina Air Raider	3
Machina Armored Unit	3
Machina Cannon	3
Machina Citadel	3
Machina Defender	3
Machina Defense Perimeter	3
Machina Force	3
Machina Fortress	3
Machina Gearframe	3
Machina Irradiator	3
Machina Megaform	3
Machina Metalcruncher	3
Machina Overdrive	3
Machina Peacekeeper	3
Machina Possesstorage	3
Machina Redeployment	3
Machina Resavenger	3
Machina Ruinforce	3
Machina Sniper	3
Machina Soldier	3
Machina Unclaspare	3
Machine Angel Absolute Ritual	3
Machine Angel Ascension	3
Machine Angel Ritual	3
Machine Assembly Line	3
Machine Attacker	3
Machine Conversion Factory	3
Machine Duplication	3
Machine King	3
Machine King - 3000 B.C.	3
Machine King Prototype	3
Machine Lord Ur	3
Macro Cosmos	3
Mad Archfiend	3
Mad Dog of Darkness	3
Mad Hacker	3
Mad Lobster	3
Mad Mauler	3
Mad Reloader	3
Mad Sword Beast	3
Madjinn Gunn	3
Madolche Anjelly	3
Madolche Baaple	3
Madolche Butlerusk	3
Madolche Chateau	3
Madolche Chickolates	3
Madolche Chouxvalier	3
Madolche Cruffssant	3
Madolche Fresh Sistart	3
Madolche Hootcake	3
Madolche Lesson	3
Madolche Magileine	3
Madolche Marmalmaide	3
Madolche Messengelato	3
Madolche Mewfeuille	3
Madolche Nights	3
Madolche Petingcessoeur	3
Madolche Promenade	3
Madolche Puddingcess	3
Madolche Puddingcess Chocolat-a-la-Mode	3
Madolche Queen Tiaramisu	3
Madolche Salon	3
Madolche Tea Break	3
Madolche Teacher Glassouffle	3
Madolche Ticket	3
Madolche Waltz	3
Madolchepalooza	3
Maestroke the Symphony Djinn	3
Mage Power	3
Magellanica, the Deep Sea City	3
Magi Magi ☆ Magician Gal	3
Magic Cylinder	3
Magic Deflector	3
Magic Drain	3
Magic Formula	3
Magic Gate of Miracles	3
Magic Hand	3
Magic Hole Golem	3
Magic Jammer	3
Magic Planter	3
Magic Reflector	3
Magic Triangle of the Ice Barrier	3
Magical Abductor	3
Magical Android	3
Magical Arm Shield	3
Magical Blast	3
Magical Broker	3
Magical Cavalry of Cxulub	3
Magical Citadel of Endymion	3
Magical Contract Door	3
Magical Cylinders	3
Magical Dimension	3
Magical Exemplar	3
Magical Explosion	1
Magical Ghost	3
Magical Hats	3
Magical Hound	3
Magical King Moonstar	3
Magical Labyrinth	3
Magical Mallet	3
Magical Marionette	3
Magical Meltdown	3
Magical Merchant	3
Magical Mid-Breaker Field	1
Magical Musket - Crooked Crown	3
Magical Musket - Cross-Domination	3
Magical Musket - Dancing Needle	3
Magical Musket - Desperado	3
Magical Musket - Fiendish Deal	3
Magical Musket - Last Stand	3
Magical Musket - Steady Hands	3
Magical Musket Mastermind Zakiel	3
Magical Musketeer Calamity	3
Magical Musketeer Caspar	3
Magical Musketeer Doc	3
Magical Musketeer Kidbrave	3
Magical Musketeer Max	3
Magical Musketeer Starfire	3
Magical Musketeer Wild	3
Magical Plant Mandragola	3
Magical Reflect Slime	3
Magical Scientist	0
Magical Something	3
Magical Spring	3
Magical Star Illusion	3
Magical Stone Excavation	3
Magical Thorn	3
Magical Trick Mirror	3
Magical Undertaker	3
Magicalibra	3
Magicalized Duston Mop	3
Magicalized Fusion	3
Magicat	3
Magician Navigation	3
Magician of Black Chaos	3
Magician of Black Chaos MAX	3
Magician of Chaos	3
Magician of Dark Illusion	3
Magician of Faith	3
Magician of Hope	3
Magician's Act	3
Magician's Circle	3
Magician's Left Hand	3
Magician's Restage	3
Magician's Right Hand	3
Magician's Robe	3
Magician's Rod	3
Magician's Salvation	3
Magician's Valkyria	3
Magicians Unite	3
Magicians' Combination	3
Magicians' Defense	3
Magicians' Souls	3
Magicore Warrior of the Relics	3
Magidog	3
Magikey Avatar - Astartu	3
Magikey Battle	3
Magikey Beast - Ansyalabolas	3
Magikey Dragon - Andrabime	3
Magikey Duo	3
Magikey Fiend - Transfurlmine	3
Magikey Locking	3
Magikey Maftea	3
Magikey Mechmortar - Garesglasser	3
Magikey Mechmusket - Batosbuster	3
Magikey Spirit - Vepartu	3
Magikey Unlocking	3
Magikey World	3
Magikuriboh	3
Maginificent Magikey Mafteal	3
Magister of Endymion	3
Magistery Alchemist	3
Magistus Invocation	3
Magistus Theurgy	3
Magistus Vritra	3
Magma Dragon	3
Magna Drago	3
Magna-Slash Dragon	3
Magnarokket Dragon	3
Magnet Circle LV2	3
Magnet Conversion	3
Magnet Force	3
Magnet Induction	3
Magnet Reverse	3
Magnetic Attraction	3
Magnetic Field	3
Magnetic Mosquito	3
Magnificent Machine Angel	3
Magnum Shield	3
Maha Vailo	3
Maha Vailo, Light of the Heavens	3
Mahaama the Fairy Dragon	3
Maharaghi	3
Mahjong Munia Maidens	3
Mahunder	3
Maiden of Macabre	3
Maiden of the Aqua	3
Maiden of the Moonlight	3
Maiden with Eyes of Blue	3
Maize Token	3
Majespecter Cat - Nekomata	3
Majespecter Crow - Yata	3
Majespecter Cyclone	3
Majespecter Fox - Kyubi	3
Majespecter Gust	3
Majespecter Raccoon - Bunbuku	3
Majespecter Sonics	3
Majespecter Storm	3
Majespecter Supercell	3
Majespecter Tempest	3
Majespecter Toad - Ogama	3
Majespecter Tornado	3
Majespecter Unicorn - Kirin	0
Majester Paladin, the Ascending Dracoslayer	3
Majestic Absorption	3
Majestic Dragon	3
Majestic Mech - Goryu	3
Majestic Mech - Ohka	3
Majestic Mech - Senku	3
Majestic Mirage	3
Majestic Red Dragon	3
Majestic Star Dragon	3
Majesty Hyperion	3
Majesty Maiden, the True Dracocaster	3
Majesty Pegasus, the Dracoslayer	3
Majesty with Eyes of Blue	3
Majesty's Fiend	3
Majesty's Pegasus	3
Maji-Gire Panda	3
Majioshaleon	3
Majiosheldon	3
Major Riot	3
Maju Garzett	3
Makiu, the Magical Mist	3
Makyura the Destructor	3
Malacoda, Netherlord of the Burning Abyss	3
Malefic Blue-Eyes White Dragon	3
Malefic Claw Stream	3
Malefic Cyber End Dragon	3
Malefic Divide	3
Malefic Paradigm Dragon	3
Malefic Paradox Dragon	3
Malefic Paradox Gear	3
Malefic Parallel Gear	3
Malefic Rainbow Dragon	3
Malefic Red-Eyes Black Dragon	3
Malefic Selector	3
Malefic Stardust Dragon	3
Malefic Territory	3
Malefic Truth Dragon	3
Malefic Tune	3
Malefic World	3
Malevolent Catastrophe	3
Malevolent Mech - Goku En	3
Malevolent Nuzzler	3
Malfunction	3
Malice Ascendant	3
Malice Dispersion	3
Malice Doll of Demise	3
Malice, Lady of Lament	3
Malicevorous Fork	3
Malicevorous Knife	3
Malicevorous Spoon	3
Malus Token	3
Mamemaki	3
Mammoth Graveyard	3
Mamonaka the Vaylantz United	3
Man Beast of Ares	3
Man Eater	3
Man-Eater Bug	3
Man-Eating Black Shark	3
Man-Eating Plant	3
Man-Eating Treasure Chest	3
Man-Thro' Tro'	3
Mana Dragon Zirnitron	3
Mandragon	3
Manga Ryu-Ran	3
Maniacal Servant	3
Manju of the Ten Thousand Hands	3
Manticore of Darkness	3
Manticore of Smashing	3
Maple Maiden	3
Mara of the Nordic Alfar	3
Marauding Captain	3
March of the Dark Brigade	3
March of the Monarchs	3
March Towards Ragnarok	3
Mardel, Generaider Boss of Light	3
Mare Mare	3
Margin Trading	3
Mariamne, the True Dracophoenix	3
Marina, Princess of Sunflowers	3
Marincess Aqua Argonaut	3
Marincess Basilalima	3
Marincess Battle Ocean	3
Marincess Blue Slug	3
Marincess Blue Tang	3
Marincess Bubble Ring	3
Marincess Cascade	3
Marincess Circulation	3
Marincess Coral Anemone	3
Marincess Coral Triangle	3
Marincess Crown Tail	3
Marincess Crystal Heart	3
Marincess Current	3
Marincess Dive	3
Marincess Great Bubble Reef	3
Marincess Mandarin	3
Marincess Marbled Rock	3
Marincess Pascalus	3
Marincess Sea Angel	3
Marincess Sea Horse	3
Marincess Sea Star	3
Marincess Sleepy Maiden	3
Marincess Snow	3
Marincess Springirl	3
Marincess Wave	3
Marincess Wonder Heart	3
Marine Beast	3
Marionette Mite	3
Mark of the Rose	3
Marmiting Captain	3
Marshalling Field	3
Marshmacaron	3
Marshmallon	3
Marshmallon Glasses	3
Martial Metal Marcher	3
Maryokutai	3
Masaki the Legendary Swordsman	3
Mask Change	3
Mask Change II	3
Mask Charge	3
Mask of Brutality	3
Mask of Darkness	3
Mask of Dispel	3
Mask of Restrict	3
Mask of the Accursed	3
Mask of Weakness	3
Masked Beast Des Gardius	3
Masked Chameleon	3
Masked Chopper	3
Masked Clown	3
Masked Dragon	3
Masked HERO Acid	3
Masked HERO Anki	3
Masked HERO Blast	3
Masked HERO Dark Law	3
Masked HERO Dian	3
